"","business_id","Indian","Juice Bars & Smoothies","Noodles","Salad","Seafood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.RestaurantsPriceRange2","attributes.WheelchairAccessible","attributes.RestaurantsGoodForGroups","attributes.OutdoorSeating","attributes.GoodForKids","African","American","Arabian","Asian","Bar","Breakfast","British","Central_America","Coffee_Shop","Dessert","Dietary_Restriction","European","Lunch","Mediterranean","Pacific","Pub","Russian","South_American","name","Parking"
"283","2RuvkPdXF_PZI9UT0YfM1w",0,0,0,0,0,"3422 E Elwood St","Phoenix","AZ","85040",33.415037,-112.007605,2.5,3,1,NA,NA,TRUE,NA,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great American Grill",NA
"284","2SHu52w_w4Z4ACq-vx3a-Q",0,0,0,0,0,"2612 N 75th Ave","Phoenix","AZ","85035",33.476793,-112.221174,2,43,1,2,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chili's",FALSE
"285","2skQeu3C36VCiB653MIfrw",0,0,0,0,0,"3375 E Shea Blvd","Phoenix","AZ","85028",33.581757,-112.008454,4,431,1,2,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bootleggers Modern American Smokehouse",TRUE
"286","2tC8oReqFUT0_uVQ3kHePA",0,0,0,0,0,"4912 E Shea Blvd, Ste 108","Phoenix","AZ","85028",33.5836170722,-111.976137391,4,100,1,1,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Überrito",TRUE
"287","2TZl160uaMAg1cr8KFbk8Q",0,0,0,0,0,"6709 W Indian School Rd","Phoenix","AZ","85033",33.4944564,-112.2039129,3,5,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Machete Azteca Estilo DF",NA
"288","2v-8QQfMLX2PCz-0S6gISQ",0,0,0,0,0,"3441 W Northern Ave","Phoenix","AZ","85051",33.5528695002,-112.133711849,2,5,1,2,NA,NA,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Papa John's Pizza",FALSE
"289","2vu5RPLxvAqY0PK5olT7QQ",0,0,0,0,0,"16900 N Tatum Blvd, Ste 100","Phoenix","AZ","85032",33.6396352,-111.9778682,3,26,1,1,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Five Guys",FALSE
"290","2W7ATgSmo2hnTM3e8081VA",0,0,0,0,0,"8000 S Arizona Grand Pkwy","Phoenix","AZ","85044",33.3737033716,-111.970436941,2.5,52,1,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Lobby Grill",TRUE
"291","2WErPL5DZKuYpQDRjC49nw",0,0,0,0,0,"13849 N 19th Ave","Phoenix","AZ","85023",33.612328,-112.0992761,4,6,0,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Golden Panda",TRUE
"292","2X07EuED0jY5C5hKQovfBA",0,0,0,1,0,"20910 N Tatum Blvd, Ste 100","Phoenix","AZ","85050",33.6747352101,-111.980063436,4,39,0,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Cafe At Desert Ridge",TRUE
"293","2xMKHQP1TVGB-_62gDOzDg",0,0,0,0,0,"2831 N 24th St","Phoenix","AZ","85008",33.4796892,-112.0297946,3.5,63,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"El Nopalito",TRUE
"294","2Yq-Y-tDroP7mdDfcWJLCQ",0,0,0,0,0,"1830 W Glendale Ave","Phoenix","AZ","85021",33.53864,-112.098273,4.5,313,0,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tacos Atoyac",TRUE
"295","2YZTrnj6XdSUz51KT7yo9A",0,0,0,0,0,"8243 W Indian School Rd","Phoenix","AZ","85303",33.4939412,-112.2369546,4,35,1,1,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"La Pasadita Hot Dogs",FALSE
"296","2z7xERz1Nonyw8Kjr4SffA",0,0,0,0,1,"4539 E Thomas Rd, Ste 105","Phoenix","AZ","85018",33.4798711653,-111.983117953,4.5,102,1,1,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tortilla Fish",TRUE
"297","2zBCxn7_jHcfxoSjBdHJ3A",0,0,0,1,0,"12635 N Tatum Blvd","Phoenix","AZ","85032",33.6009221527,-111.978694484,4,162,1,2,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Breadcrafters Bakery & Cafe",TRUE
"298","3-aEgS7X2jrbxA7sA1nARw",0,0,0,0,0,"705 N 1st St, Ste 110","Phoenix","AZ","85004",33.455863,-112.072167,3,65,1,2,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"La Flor De Calabaza",TRUE
"299","3_A59jPniLD5ViVuKMYpJw",0,0,0,0,0,"3701 E Indian School Rd","Phoenix","AZ","85018",33.494927,-112.001969,4,216,0,1,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Acacia Cafe",TRUE
"300","30PzafMyWvh5fYZ8yV_qBg",0,0,0,0,0,"2539 W Bethany Home Rd","Phoenix","AZ","85017",33.5237266753,-112.113874627,2.5,35,1,1,NA,FALSE,FALSE,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Lunch Box",TRUE
"301","30xoqX9VRA_hH5x1QgONEA",0,0,0,0,0,"2170 E Baseline Rd, Ste 134","Phoenix","AZ","85042",33.3778514,-112.0358955,4,19,0,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sano Brick Pizza",FALSE
"302","333W59XcrXZsJlnBAAx5mQ",0,0,0,0,0,"5521 N 7th Ave","Phoenix","AZ","85013",33.5173987,-112.0820298,4,154,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"La Piñata",TRUE
"303","33yClygMVQZb5y9WgOCHLA",1,0,0,0,0,"1638 N 40th St","Phoenix","AZ","85008",33.4669616,-111.9959631,4,34,1,1,TRUE,TRUE,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zam Zam World Foods",TRUE
"304","34VuBMNaG9nJiyqsnoEgPg",0,0,0,0,0,"21001 N Tatum Blvd, Ste 48","Phoenix","AZ","85050",33.6762311588,-111.971345034,4,305,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nori Sushi",TRUE
"305","355zerURpj4IMs2no238_A",0,0,0,0,0,"267 E Bell Rd, Ste 1","Phoenix","AZ","85022",33.6402046465,-112.070932388,3,101,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Pei Wei",TRUE
"306","358UeNvBBE03JKX3u2FtLQ",0,0,0,1,0,"10217 N Metro Pkwy W","Phoenix","AZ","85051",33.5789212,-112.1233818,3.5,87,1,1,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Jason's Deli",TRUE
"307","3aJqrnY4u86F5-Fn_vAy-g",0,0,0,0,0,"16880 N Cave Creek Rd","Phoenix","AZ","85032",33.6402724,-112.0328431,3,33,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Il Primo Pizza & Wings",TRUE
"308","3aKmNE2coy5YLBCIu676og",0,0,0,0,0,"3633 W Camelback Rd, Ste 7","Phoenix","AZ","85019",33.5091503,-112.1372596,4.5,88,0,2,NA,TRUE,FALSE,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Love Cuisine",TRUE
"309","3Alq2Er28QVsdxGJlQgVkg",0,0,0,0,0,"4506 E Cactus Rd","Phoenix","AZ","85032",33.6002388,-111.9863276,3,23,0,1,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Culver's",TRUE
"310","3AR0coEEReWxcbMxgS2DQg",0,0,0,0,0,"3102 N 16th St","Phoenix","AZ","85016",33.484011,-112.048027,2,3,0,1,TRUE,FALSE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ranch Burger",TRUE
"311","3awTUGMdUVrwEBkFFOxn9Q",0,0,0,0,1,"201 E Washington St","Phoenix","AZ","85004",33.4474123,-112.0706117,4,67,1,3,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Mancuso's Restaurant",TRUE
"312","3b4efqz06QrLQ_w2xLc4pA",0,0,0,0,0,"10223 N Metro Parkway E","Phoenix","AZ","85051",33.5803023,-112.1196529,3,40,0,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Olive Garden Italian Restaurant",TRUE
"313","3BGzRYh6GQbZz3LGAGb-sQ",0,0,0,0,0,"3220 E Baseline Rd","Phoenix","AZ","85042",33.3788938,-112.0109661,2.5,152,1,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gallagher's",TRUE
"314","3C5Z9homtzkWHouH2BHXYQ",0,0,0,0,0,"546 E Osborn Rd","Phoenix","AZ","85012",33.4877467396,-112.065664677,4,958,1,2,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Taco Guild",TRUE
"315","3CBLxydJU6CFRMGhu9b-sw",0,0,0,0,0,"4142 E Chandler Blvd","Phoenix","AZ","85048",33.3058134,-111.9932433,4,194,1,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"CK's Tavern & Grill",TRUE
"316","3deqbrFWWyHdlvAbmqWqMQ",0,0,0,0,0,"10047 N Metro Pkwy","Phoenix","AZ","85051",33.5780591596,-112.118125521,3.5,98,1,2,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LongHorn Steakhouse",TRUE
"317","3G_wGIblXDNRYg4xIe9VZA",0,0,0,0,0,"1408 W Van Buren St","Phoenix","AZ","85007",33.4516155,-112.0905491,3.5,9,0,2,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Golden Moon Palace Restaurant",FALSE
"318","3hp9aQXwomWH-TYbO_IWVg",0,0,0,0,0,"3320 W Bethany Home Rd","Phoenix","AZ","85017",33.5250123168,-112.13117526,4,9,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Papa Murphy's",NA
"319","3Hu-IPhq5I_jyb3YfeHpGQ",0,0,0,0,0,"4290 E Indian School Rd","Phoenix","AZ","85018",33.4957026,-111.9889616,4,194,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Wildflower Bread Company",TRUE
"320","3IWgxsZ8E49hNsY3qSvdZw",0,0,0,0,0,"8510 N 7th St","Phoenix","AZ","85020",33.5609161,-112.0654251,4,5,0,1,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rock and Roll Patio",TRUE
"321","3K9u2FpHG9b7tWogqyEyWQ",1,0,0,0,0,"2945 E Bell Rd","Phoenix","AZ","85032",33.6399077,-112.0193629,4,48,1,2,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haldi Indian Cuisine",TRUE
"322","3KrZFsROpOTUdPz8MwXPuA",0,0,0,0,0,"13439 N Cave Creek Rd","Phoenix","AZ","85022",33.6094844,-112.0357074,4,4,0,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Edelweiss German Deli",FALSE
"323","3kVThNUM1mzz1lBtxdSJxw",0,0,0,0,0,"2508 N Central Ave","Phoenix","AZ","85004",33.475583,-112.074115,2.5,88,1,1,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"IHOP",TRUE
"324","3l5TusofKjr8rk6-DDtuoQ",0,0,0,0,0,"830 E Greenway Pkwy","Phoenix","AZ","85022",33.6381711,-112.0626543,3.5,129,0,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Rotana",TRUE
"325","3lnfKVlzB7tbAtQsEvMQbQ",1,0,0,0,0,"14 E Pierce St","Phoenix","AZ","85004",33.4555863531,-112.073546222,2,4,1,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Flavor Chalet",FALSE
"326","3lRXNifVJDgqylwaQEHvGw",0,0,0,0,0,"34455 N 27th Dr, Ste 101","Phoenix","AZ","85085",33.797324,-112.117516,2.5,16,1,2,NA,FALSE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dairy Queen",NA
"327","3n86SpBQ0COOW_2sDRStoQ",0,0,0,0,0,"2121 W McDowell","Phoenix","AZ","85014",33.5083316,-112.0565795,4,8,0,1,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cheddatruck",FALSE
"328","3nckoE7pTMaG_KlUUHWgWQ",0,0,0,0,0,"114 W Adams St","Phoenix","AZ","85001",33.4494949,-112.0754424,5,3,1,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ni De Aqui Ni De Alla",NA
"329","3nEtb-rn9yW0ocC90geMKg",0,0,0,0,0,"1650 E Indian School Rd","Phoenix","AZ","85016",33.494997,-112.045639,2.5,17,0,2,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stacy's Smoke Dem Bones Pit Stop BBQ",TRUE
"330","3nzK3K-Dfo1L6mpB8FTKkw",0,0,0,0,0,"Phx Sky Harbor Airport","Phoenix","AZ","85034",33.4372559578,-112.001878862,2.5,68,1,2,NA,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pei Wei Asian Diner",FALSE
"331","3oTVApC-eUzpGjrOVxIr5g",0,0,0,0,0,"2402 East Camelback, Space 101","Phoenix","AZ","85016",33.5101615412,-112.029672864,3.5,298,1,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Cheesecake Factory",TRUE
"332","3qlqzQrwh8hjBltlgFgsJQ",0,0,0,0,0,"1011 N 3rd St","Phoenix","AZ","85004",33.4591696019,-112.068989798,4,263,0,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paz Cantina",TRUE
"333","3QQEc5QUP-h6LCkUZQEYQw",0,0,0,0,0,"2710 W Bell Rd, Ste 1115","Phoenix","AZ","85053",33.6416158328,-112.117455277,4,329,1,2,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Santisi Brothers",TRUE
"334","3qrotwyf69IpNqwsZN8U7A",0,0,0,0,0,"2532 W Peoria Ave","Phoenix","AZ","85029",33.582793,-112.114918,3,8,1,2,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spice Restaurant",TRUE
"335","3qZsY2LiLyKwGkOq_hrnzQ",0,0,0,0,0,"12802 N Tatum Blvd","Phoenix","AZ","85032",33.6031987895,-111.978970122,3.5,48,0,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"5 & Diner",TRUE
"336","3Ru1_F8GoUcV-QwhX378hA",0,0,0,0,0,"5030 E McDowell Rd","Phoenix","AZ","85008",33.4660084,-111.9730291,2.5,66,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Asian Dining Chinese Restaurant",TRUE
"337","3rWRNL9sFX4YiWPqaUvUzw",0,0,0,0,0,"3 S. 2nd Street","Phoenix","AZ","85004",33.4468850573,-112.071075886,3,161,1,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hard Rock Cafe",TRUE
"338","3rxYGigm5QIAuTRdVPMb8Q",0,0,0,0,0,"2750 W Thomas Rd","Phoenix","AZ","85017",33.480794,-112.1196428,4,13,1,1,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carl's Jr.",FALSE
"339","3SLDrXzPmKF0iCY8WriLsA",0,0,0,0,0,"3121 W Peoria Ave, Ste 104","Phoenix","AZ","85029",33.5817948,-112.1271077,3,168,1,1,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Chronic Tacos",FALSE
"340","3sOS8wKatd_Uoa9VEJHhrw",0,0,0,0,0,"4433 N 16th St","Phoenix","AZ","85016",33.5016589,-112.04725,4.5,151,1,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Miracle Mile Delicatessen",TRUE
"341","3TintmVPo4Xu2drJ_iRpRQ",0,0,0,0,0,"4345 E Thomas Rd","Phoenix","AZ","85073",33.4799838,-111.9870563,2,14,0,2,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Grill Next Door",TRUE
"342","3U__XOTBFptjhBeHrPGqrg",0,0,0,1,0,"6102 N 16th St, Ste 1","Phoenix","AZ","85016",33.5258549805,-112.047807135,4.5,138,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"George's Kitchen",TRUE
"343","3u4AsqA8glBmGuxtNx5mdQ",0,0,0,0,1,"3202 E Washington St","Phoenix","AZ","85034",33.4485057,-112.0126321,3.5,147,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Knock Kneed Lobster",TRUE
"344","3w66rzZq_rjA1kSmVt5Hew",0,0,0,0,0,"3230 E Union Hills Dr, Ste B-125, Union Centre Shoppes","Phoenix","AZ","85050",33.6556530143,-112.012032084,3.5,3,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Subway",NA
"345","3x45Q9c5G6VBicedNKrXxQ",0,0,0,0,0,"4921 E Ray Rd, Ste B2","Phoenix","AZ","85044",33.3172434,-111.9765164,4,254,1,2,FALSE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Pita Jungle",TRUE
"346","3xI0ToitrAJkrUSH4gbmCA",0,0,0,0,0,"4747 E Elliot Rd, Ste 33","Phoenix","AZ","85044",33.3474993684,-111.981221407,2,8,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Subway",NA
"347","3Xq-bUUpRF9qi3MIXPY8cQ",0,0,0,0,0,"4105 E McDowell Rd","Phoenix","AZ","85005",33.4654132718,-111.992644196,4.5,111,1,1,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"OUTTA BRONX",TRUE
"348","3Z2H8TFW5OTubRrwkRejpw",0,0,0,0,0,"130 N Central Ave","Phoenix","AZ","85004",33.4499524,-112.0740511,3.5,56,0,1,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"The Downtown Deli",TRUE
"349","3z9lFLV0UfcA3eQSAZDwSA",0,0,0,0,0,"10214 N Metro Pkwy W","Phoenix","AZ","85051",33.5802038,-112.1249708,4,18,1,2,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Red Robin Gourmet Burgers",NA
"350","3ZS3n0RNlm-DB0Ue8yf43Q",0,0,0,0,0,"2303 N 44th St","Phoenix","AZ","85008",33.4736978,-111.9862622,4,9,0,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Sunshine and Spice",NA
"351","4_yC0H9EVUFDmEj4sNaMiQ",0,0,0,0,0,"1739 W Glendale Ave","Phoenix","AZ","85021",33.538144,-112.096976,4.5,11,0,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Big Heng",FALSE
"352","4_Ye_9x3dyMK-cfCBZrBRg",0,0,0,0,0,"3602 E Indian School Rd","Phoenix","AZ","85018",33.4955704,-112.0038554,2,31,1,1,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Domino's Pizza",FALSE
"353","403dr0KtTbRibcWEA7h0WA",0,0,0,0,0,"2815 W Carefree Hwy, Ste 101","Phoenix","AZ","85073",33.4499,-112.0739,2.5,12,0,2,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ketzal Mexican Grill",TRUE
"354","44YFU284Z3KDEy25QyVoUw",0,0,0,0,0,"13843 N Tatum Blvd, Ste 15","Phoenix","AZ","85032",33.6130201898,-111.977035678,3.5,201,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nee House Chinese Restaurant",TRUE
"355","45F5VaVlvrrtFikPa2v-tQ",0,0,0,0,0,"9641 N Metro Pkwy W","Phoenix","AZ","85051",33.5737522,-112.124477,2,3,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dairy Queen",NA
"356","45JwLE2ol0WozeHtzPToXg",0,0,0,0,0,"16 W Adams St","Phoenix","AZ","85003",33.4493297,-112.0739934,4.5,107,1,1,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Detroit Coney Grill",TRUE
"357","4670Yw1xIefONEViw5NDFQ",0,0,0,0,0,"2302 W Bell Rd","Phoenix","AZ","85023",33.640453,-112.108785,3.5,70,1,1,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burger Mania",TRUE
"358","46F4FywjDlqMiHG57NF7eg",0,0,0,0,0,"4232 E Chandler Blvd, Ste 24","Phoenix","AZ","85048",33.305824,-111.991311,3,109,0,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Secreto",TRUE
"359","46hnat0aLao-qYWZkN9aBg",0,0,0,0,0,"8646 S Central Ave","Phoenix","AZ","85042",33.367178,-112.073681,3.5,361,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Los Dos Molinos",TRUE
"360","47JJtwt6vhyYa5Z-mAFv7A",0,0,0,0,0,"2201 N 7th St","Phoenix","AZ","85006",33.4713,-112.064761,4,74,0,2,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Urban Vine",TRUE
"361","48FexP3dPCIKi144-kYHGQ",0,0,0,0,0,"3400 E Sky Harbor Blvd, Ste 3300","Phoenix","AZ","85034",33.4368399741,-111.999128574,4,127,1,2,TRUE,FALSE,FALSE,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Olive & Ivy",TRUE
"362","48IAxa7b8mdl9FqHE8jlbA",0,0,0,0,0,"10880 N 32nd St, Ste 39","Phoenix","AZ","85028",33.5856509,-112.0137434,4.5,35,1,1,NA,FALSE,FALSE,TRUE,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"Gluten Free Creations",FALSE
"363","48ka6XH8WWANuHwqL2mZUA",0,0,0,0,0,"8714 N 7th St","Phoenix","AZ","85020",33.5634507,-112.0655842,4,77,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Rainbow Donuts",TRUE
"364","48xqixi2cGozhxSiisOGiw",0,0,0,0,0,"3443 North Central Ave, Ste 10","Phoenix","AZ","85012",33.4882333691,-112.072566803,3.5,3,1,1,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Blimpie",TRUE
"365","4aF5GfnVkJPj9IwJ2yxPtQ",0,0,0,1,0,"13046 N Cave Creek Rd","Phoenix","AZ","85022",33.6059421,-112.036967,4.5,120,1,1,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"The Tamale Store",TRUE
"366","4bfKtdnkkhq8qA21sjVXlg",0,0,0,0,0,"701 W Deer Valley Rd","Phoenix","AZ","85027",33.683216,-112.083836,4.5,70,1,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Habanero Fresh Mexican Grill",FALSE
"367","4c1IWqXjJxcdV9Y91xsJNQ",0,0,0,0,0,"5217 S Central Ave","Phoenix","AZ","85040",33.3990049,-112.0724706,3.5,5,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dairy Queen",TRUE
"368","4cTawmoz0rrw3cl1fJd6eQ",0,0,0,0,0,"4001 E Bell Rd, Ste 112","Phoenix","AZ","85032",33.640408,-111.995167,3.5,9,0,1,NA,NA,TRUE,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Mocha Bianca",FALSE
"369","4dj_57joI0-R9RbJNOTEpw",0,0,0,0,0,"7588-7592 S 51st Ave","Phoenix","AZ","85339",33.379637667,-112.168800831,3.5,5,0,2,NA,FALSE,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Jersey Mike's",FALSE
"370","4E0sK671C98JW8nakFbUnQ",0,0,0,0,0,"4105 N 44th St","Phoenix","AZ","85018",33.49513333,-111.9860136,3.5,62,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chick-fil-A",TRUE
"371","4EcKw-nLolAnCyy_ntQkaA",0,0,0,0,0,"7509 W Encanto Blvd","Phoenix","AZ","85035",33.4720491862,-112.22126618,3,3,0,2,NA,FALSE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Long John Silvers",FALSE
